TAXKEY,lon,lat
6429952120,-87.91992262235563,42.94680966510487
2780699000,-87.87733773991617,43.08048068037246
2050404000,-87.9328513660166,43.10874188406875
3480477000,-87.9649337313041,43.0597497096058
3112344000,-87.93062648276171,43.07301422962455
1760609000,-88.01414218496579,43.122718757115855
7160129000,-87.93875778122892,42.92260397954558
4970437000,-87.91966960734642,42.99935866373773
5071146000,-87.92467259902921,42.991810584497465
2700997000,-87.94439163957313,43.086881931052574
2230602000,-88.01769697083456,43.098668991131554
2240923000,-88.01645237500325,43.103214887077584
2640589000,-87.99995554240634,43.08720875585626
5600454000,-88.01867429170534,42.97653264964057
2610887000,-88.0328832212039,43.081341622311704
3161652000,-87.88126527429607,43.07359251333833
5260224000,-88.01851057837227,42.98418726251514
2871352000,-87.96232264081036,43.07721048105568
3070979000,-87.97145366473829,43.06939001493772
4970526000,-87.91968646321126,42.99841460252204
5619946213,-88.03359894458687,42.97704647892081
2250115000,-88.00151452349243,43.09899309132147
1449984210,-88.02654949094804,43.1406563114637
1229895100,-87.96614525534193,43.142788346912944
1920090000,-87.96075624516659,43.11663920485603
3281849000,-87.97654172046052,43.06462680533748
4704012000,-87.94488299432373,43.005210969775334
2630454000,-88.01056064910452,43.08872447048658
5410129000,-87.87499385588205,42.98678075969707
3030419000,-88.00948131559349,43.07308043887535
3130507100,-87.91288175968334,43.072502057212134
2852218000,-87.94430707589318,43.07944682960627
3590131000,-87.89723894266442,43.04986278609332
3020613000,-88.02278888337052,43.07024330378948
3231211000,-87.9265391624164,43.06362453588476
3470089000,-87.97501328106041,43.054408822986254
5950008000,-87.91238170486045,42.965147866813034
3020026000,-88.02532333420857,43.07381919041707
4020932000,-87.95964418917329,43.03386579854258
5350572000,-87.93179482262099,42.98746300782541
3049997000,-88.0019484606994,43.07404162750378
4911016000,-87.97806730311615,42.99632161324836
4940610100,-87.95754756250479,42.997628883461395
4601845000,-87.93336553255287,43.01120158181047
2850620000,-87.9462465217285,43.078835530103554
2670915000,-87.97494820239825,43.087060149228115
4030013000,-87.9685364369328,43.03687166319579
5020229000,-87.87733190258446,42.99056241967097
3040459000,-88.00510726827912,43.07155121950329
3480225000,-87.95905870161239,43.05677095967984
0050015000,-88.0163898470034,43.18568052054975
3180089000,-87.8743104687962,43.06581804418952
3161401000,-87.87883725742523,43.07084549532297
3881446000,-87.95547938011457,43.04374207321561
5810807000,-87.90796770830346,42.969366500876305
2090346100,-87.97221661675651,43.10971411026353
3270714000,-87.96251217551142,43.064506679157184
4200399000,-87.99699551458752,43.02514517670849
4030373000,-87.97392021191868,43.03714665549592
4961068000,-87.9296736215103,42.99945615304259
3121787000,-87.9216858992086,43.07097026559174
1890138111,-87.99001596526765,43.113128632774135
5280024000,-87.99863911076868,42.98486043523004
2130221000,-88.01257269676519,43.11080245507349
3050216000,-87.99200320563376,43.06997200128062
3480353000,-87.95958376502728,43.05590545394285
5130248000,-87.97859916939719,42.99022767809721
5250612000,-88.03574771540553,42.985881429454615
5570109000,-87.98954181554598,42.98087255088641
3601491000,-87.90383501608004,43.04770960376391
3601492000,-87.90383501608004,43.04770960376391
3601493100,-87.90383501608004,43.04770960376391
3601494000,-87.90383501608004,43.04770960376391
3601495000,-87.90383501608004,43.04770960376391
3601496000,-87.90383501608004,43.04770960376391
3601497000,-87.90383501608004,43.04770960376391
3601498000,-87.90383501608004,43.04770960376391
3601499100,-87.90383501608004,43.04770960376391
3601500000,-87.90383501608004,43.04770960376391
3601501000,-87.90383501608004,43.04770960376391
3601502000,-87.90383501608004,43.04770960376391
3601503000,-87.90383501608004,43.04770960376391
3601504000,-87.90383501608004,43.04770960376391
3601505000,-87.90383501608004,43.04770960376391
3601506000,-87.90383501608004,43.04770960376391
3601507100,-87.90383501608004,43.04770960376391
3601508000,-87.90383501608004,43.04770960376391
3601509000,-87.90383501608004,43.04770960376391
3601510000,-87.90383501608004,43.04770960376391
3601511000,-87.90383501608004,43.04770960376391
3601512000,-87.90383501608004,43.04770960376391
3601513100,-87.90383501608004,43.04770960376391
3601514000,-87.90383501608004,43.04770960376391
3601515000,-87.90383501608004,43.04770960376391
3601516000,-87.90383501608004,43.04770960376391
3601517000,-87.90383501608004,43.04770960376391
3601518000,-87.90383501608004,43.04770960376391
3601519000,-87.90383501608004,43.04770960376391
3601520000,-87.90383501608004,43.04770960376391
3601521000,-87.90383501608004,43.04770960376391
3601522000,-87.90383501608004,43.04770960376391
3601523000,-87.90383501608004,43.04770960376391
3601524000,-87.90383501608004,43.04770960376391
3601525000,-87.90383501608004,43.04770960376391
3601526000,-87.90383501608004,43.04770960376391
3601527000,-87.90383501608004,43.04770960376391
3601528100,-87.90383501608004,43.04770960376391
3601529100,-87.90383501608004,43.04770960376391
0000005974,-87.90383501608004,43.04770960376391
4340152000,-87.94593929269186,43.020700106365936
5120503000,-87.97309216436241,42.99216778799838
2530714100,-88.02595667168211,43.09457472221489
2630459000,-88.01056630735611,43.0881757957002
4620019000,-87.91493593263117,43.01396566705017
4690713000,-87.93186698390627,43.007298180250494
4729918000,-87.9594499702974,43.003738786223096
3490366000,-87.95595962531674,43.05768377610117
3513612100,-87.93549748665347,43.0551964958486
1920473000,-87.9554527907191,43.11392054781644
2250306000,-88.00203094215573,43.09693940225488
3641630100,-87.94706884802706,43.052959876129606
5100441000,-87.95696331786479,42.98957946519403
5479873000,-87.89789379980856,42.97420303785045
2510450000,-88.00144753963606,43.09279541993875
1900305000,-87.98400032103699,43.114699608196034
1599960100,-87.94719325508683,43.130858406690876
3111708000,-87.9352067648925,43.07069477176528
6899978100,-87.93891166000363,42.93540572713256
2881022000,-87.97506199403385,43.079986047528806
1170520000,-88.02341291192539,43.14583143714404
2140229100,-88.02121097233781,43.106218139504215
4039991000,-87.9696780844791,43.036771215424494
2280907000,-87.96717294712131,43.10348324670501
3132391000,-87.91354839306756,43.06993997739896
4581215000,-87.95115402828272,43.01524035492408
2500035000,-87.99103670871904,43.09210643486665
5779978123,-87.94528170693036,42.96826036251087
5320342000,-87.95972387978304,42.98597231813479
1950265000,-87.93798890375109,43.11630812063174
4581569000,-87.95715838915478,43.016394544407376
1460083000,-88.05194345854979,43.14048725008424
4320607000,-87.92560800167084,43.02071795241755
2451404000,-87.93781331388153,43.092579769330335
4340458100,-87.9398115698793,43.018207193030946
4709961000,-87.94148272457024,43.0033115528844
5470801000,-87.88981479521222,42.97891764318299
4670976000,-87.91713356263806,43.005430285123296
1920741000,-87.95913591839333,43.112911758333745
1080121000,-88.0233011763031,43.15473981893553
3170281000,-87.87758108844558,43.07005783638339
5361642000,-87.91997352939985,42.98516068610246
1229959300,-87.9691443016473,43.14285549090679
2050160000,-87.93490718684262,43.10578956270684
3180157000,-87.87721497287116,43.06454607404824
5279966110,-88.01366357075295,42.98661895761366
0770050100,-88.04717347369474,43.15613742042408
4590576000,-87.94134404834602,43.010535531453456
2710478000,-87.93238630752633,43.08861325671449
3020036000,-88.02586535316189,43.074151914926176
3111126100,-87.92808170449717,43.06926271003981
4200038100,-87.98955816157935,43.02583257988024
1160168000,-88.0303968143263,43.14722170934171
4590592000,-87.94199186967845,43.01109931961892
3670689000,-87.97725920334233,43.05023103973589
2870096000,-87.96577125790894,43.079237604945675
2810402000,-87.90557210880486,43.07822975132538
3880699100,-87.95474154884921,43.04060158032061
5001037000,-87.90321617764211,43.002529731836475
6670048000,-87.96182745558058,42.938569901264366
1480027000,-88.06333490904072,43.13167010896245
3291463000,-87.98376628628577,43.06308308194256
5820716000,-87.89802514289906,42.96011411786284
0420132000,-88.02105578305923,43.17107876959609
2690228000,-87.9485982112127,43.08707815173046
3242502100,-87.93289983982582,43.0636163579969
4960419000,-87.93794954561497,42.99808880078848
2920502000,-88.01190590085946,43.07640615445557
2510520000,-87.99787647043178,43.09307954304039
4090561000,-88.02561701248831,43.03736330861548
3270766000,-87.96484487015412,43.0653797555722
4991108000,-87.90575044629695,43.00079345304932
3640119000,-87.94478390639604,43.04977803252097
5310346000,-87.97658699811717,42.98459081260599
4280224000,-87.91293841886652,43.02953978505183
5270132000,-88.01476344810594,42.98182456942572
5330765000,-87.95144884555272,42.98795256118713
4200310000,-87.99453389156557,43.02718600531508
5120873000,-87.9711341021469,42.99358982749535
3469989000,-87.97954537203675,43.05868357316187
4190315000,-88.0032106351591,43.030893487377305
5410334000,-87.8756931880719,42.98188062965985
2930478100,-88.0271585987736,43.079539230945336
3641536000,-87.94260307383983,43.046115269113166
2780684000,-87.87688607239129,43.08056790586869
5521403000,-87.94314788385977,42.975895553992935
3530803100,-87.91217759738774,43.0549699801025
2270211000,-87.98417667709883,43.10295483020431
5010060000,-87.88635121366666,42.99568731308731
1170428000,-88.02311295199029,43.144346449729305
2801601000,-87.89551512158582,43.079623363168594
2480607000,-87.97013819899458,43.09265137917441
3641909100,-87.94254262975404,43.05163377571031
4720319000,-87.95865335060654,43.005113379890304
3651061000,-87.95673401334308,43.050426081822984
5471229000,-87.89654917864587,42.97938120095422
2100054000,-87.98589371028638,43.104969884656015
1750247000,-88.00425722997086,43.12551307469193
1450028000,-88.04056136583696,43.13774200385318
5071223000,-87.92838186062771,42.98859927294582
2722779000,-87.92687702036079,43.08253113400521
2080137000,-87.96464922227756,43.11054687713865
2731718000,-87.91123066500339,43.08483257497327
2721008000,-87.91806239148856,43.08744690534216
5071120000,-87.92416710113604,42.990912415806015
4990284100,-87.90890880624555,42.998230603300435
1170062000,-88.02245231340376,43.143072666008834
3113452000,-87.93014930709708,43.07344727913894
1740836000,-87.99539996099934,43.11980227559256
2660323000,-87.98518416914158,43.0847002482274
2840732000,-87.93207814804627,43.0774340455992
5401036000,-87.88324261605185,42.98631029713114
1930203000,-87.95533465019263,43.11893234768889
5930108000,-87.8959615090863,42.966039958263195
1740633000,-87.9930819159394,43.123736685853864
2871371100,-87.96293402049018,43.07926241557551
5120006000,-87.97680526656201,42.99135381458933
2660439000,-87.98040204324617,43.08504374620709
2270334000,-87.98089897364937,43.09773318055308
5290916000,-87.99610998882649,42.98635863279884
2610741000,-88.02950328843816,43.080242311967
5529939221,-87.94771141375027,42.97773471156053
4681132000,-87.91898238801848,43.00799132691981
1580186000,-87.95752960397208,43.12968795260603
4671053000,-87.91752950399106,43.00378106008149
2260071000,-87.99467957967885,43.10018713712863
1480803000,-88.05696814629188,43.12875312115333
1430224000,-88.02094542670646,43.13562967339641
5390449000,-87.89614497723798,42.98214220048759
5279970110,-88.01367999038995,42.98715332723071
5269973210,-88.02697565701608,42.98590403735679
2630871000,-88.01274285316488,43.08177369924503
1750033000,-87.99957465799523,43.12018808869245
2780039000,-87.87703122712695,43.075486523110214
2250600000,-88.00083996080903,43.10460296467462
4970879000,-87.92456128927249,42.996764652096886
2850750000,-87.9450294990574,43.07800627630862
2260266000,-87.98706595441392,43.1008409255107
1460142000,-88.05081111280765,43.14087724847779
2100377000,-87.98161072948758,43.10819134452811
5291112000,-87.98824881621387,42.98187793094979
3120177000,-87.92601741445769,43.072904225075405
2880145000,-87.97126809829959,43.07761390959955
1741212000,-87.98904552463954,43.125757665134415
3151103100,-87.89463855613714,43.0743408199255
3070958000,-87.97023486292885,43.06850471798027
2690335000,-87.94794355564143,43.08536613222806
2310452000,-87.9372358849071,43.10379679454565
3921391220,-87.90589645873376,43.041450782789525
4710033000,-87.9500284079732,43.00972782728853
6239820000,-87.94650246033154,42.95727088959484
3512674000,-87.93696077636717,43.05953405647029
6420316000,-87.9223944497373,42.9465311605832
2650266000,-87.98792709397996,43.085070752262105
5120152000,-87.97726220701568,42.99422641558056
2890160000,-87.9798851494511,43.08110715204631
3871114000,-87.9671289656237,43.038471766947914
4940753000,-87.95450098100763,43.00157953649177
1410464000,-87.9976970164938,43.1374311458599
7160277000,-87.93811649433255,42.92752924071055
4979996000,-87.92635431216495,43.00144277695579
2100069000,-87.98534616283061,43.10659525263042
3640601000,-87.94562934140846,43.04609352171436
5400089000,-87.88218421654996,42.98407222703185
5250329100,-88.03400569910735,42.98339828170841
1029895000,-87.96346502311255,43.15029738042884
1170482000,-88.02341981313529,43.147734253770174
2310310000,-87.940763979612,43.10037094360959
3270147000,-87.96424182086832,43.060992233096016
5471058000,-87.89907514856661,42.976967371291266
6690891000,-87.94384244698554,42.940945941350144
1891018000,-87.99203883084675,43.11650236693925
1710547000,-87.95945073593279,43.12107909220656
2500317000,-87.9890849214861,43.09057854079798
3480600000,-87.96260060560553,43.05853644748221
2881090000,-87.97678258707737,43.07961863348629
3281618000,-87.96958923118885,43.06632821219204
3100549000,-87.94387027014658,43.07424765071881
2780678000,-87.87685785404611,43.081554957030775
4681438000,-87.91895791837032,43.00883046385814
4690694000,-87.93132780855275,43.007451581890614
4700242000,-87.9446140756853,43.01007593970387
4620385000,-87.91354298153033,43.01577556006891
3632665000,-87.93485845584974,43.04141095238101
1890195000,-87.9881812834229,43.115269366381696
1950095000,-87.9268813392827,43.11400204091805
3140254000,-87.90184400099854,43.07179773241766
4010103000,-87.9518583642089,43.03585989514659
5040027000,-87.89232386973259,42.98912408048398
3590005000,-87.89475292009436,43.0499112380229
3061157000,-87.98287204510397,43.07127429856899
2712023000,-87.932437257148507,43.08578801625784
2630306000,-88.0118237758696,43.08897172115462
3070515100,-87.97318191823275,43.07494989700981
3461423000,-87.98319287107294,43.06042228451117
3630730200,-87.93657430601195,43.05309400504131
4590753000,-87.94474431148329,43.01101938993085
5120911000,-87.97238101924758,42.992824695318845
5779933131,-87.94333576006092,42.96738766776038
2701791000,-87.9386593114029,43.08618202793573
3030870000,-88.010195078144,43.07018457794897
2730402000,-87.91258694178741,43.085300824123294
1420004000,-88.00955796692786,43.13610396717736
2790339000,-87.8848227257327,43.07997641625397
2670439000,-87.97021358858744,43.086940482546105
5560863000,-87.98735651945266,42.97802577825539
4990109000,-87.90788721465289,42.996195100296674
4610215000,-87.92725827384217,43.016300478300366
5271003300,-88.01018686021472,42.986465111546536
3101922000,-87.9464212583712,43.06958151976995
3480584100,-87.96427861200368,43.05841240959443
3031312000,-88.01645259908561,43.07392419915858
4970110000,-87.92759976366267,42.99980737571488
5260168000,-88.02016564043049,42.98521977789245
3640606000,-87.9454969785457,43.04643881489454
5730668000,-87.98702017297036,42.972836659578284
3070635000,-87.96898272363599,43.074099383337206
5310419000,-87.97431182217875,42.98805748464487
2520323100,-88.01584126466729,43.09123794231012
2712555000,-87.93615870706823,43.086223332939646
4661419000,-87.9024438532723,43.003158660679425
5600505000,-88.01861145796082,42.97935315347781
0780133000,-88.04362543766538,43.161087105559425
2440819000,-87.92907398183783,43.091991333965254
1870387000,-88.01536364349518,43.11312951067655
5520504000,-87.94258978462145,42.980193619386775
2080409000,-87.96586963547864,43.11163115120888
5080435000,-87.93169724860184,42.991760600223714
4320895000,-87.9255053719393,43.02254315764162
4040565000,-87.98020597339296,43.03805710382219
2110494000,-87.99280565024252,43.1075983744531
2810355000,-87.900483479895,43.07567497390086
2299993100,-87.95718321402039,43.09934741262968
3070447000,-87.97390595892139,43.07251750298677
5030917000,-87.88222771559525,42.991591107278616
3190491000,-87.88394218610698,43.063888252379776
3211447000,-87.90314706621947,43.06536911183024
5969955100,-87.92072283659058,42.95970616059304
1499906100,-88.04658089507798,43.13147828274848
5050908000,-87.90541457446635,42.99544808100041
2722762000,-87.92631387054415,43.08327203200661
5940204000,-87.90170399568657,42.966195585496706
2460304000,-87.94771912318954,43.096695537644784
5410346000,-87.87635989604352,42.98198591885277
3051024000,-87.99237464948908,43.072390639882094
2250724100,-87.99769810157738,43.102220822061255
4940615000,-87.95704751678201,42.9973095184506
4940450100,-87.95749115339845,43.002114446991975
2930857000,-88.02341953765801,43.07970686960452
5380314000,-87.90014724771925,42.98665319958742
5250902100,-88.03330382012525,42.98262393554101
2280353100,-87.97480391729464,43.098087046418634
5610140000,-88.02925959659586,42.97772049599942
5550205000,-87.9726007559467,42.97470262244417
2860216000,-87.948129896003,43.07590018015418
3281274000,-87.97032702318268,43.06230974057151
5410673000,-87.87752605605628,42.98638649433863
1909739000,-87.98272209821265,43.118545421178354
3521876100,-87.93229625076499,43.05680640182231
3250944200,-87.94293905374153,43.06477249863031
3140623000,-87.90431863700374,43.073364223267546
4620851000,-87.91431435546205,43.01166818702048
5610503000,-88.03170175097345,42.97682783637395
2890984000,-87.97878223325338,43.076404794775826
3090813000,-87.95541257047454,43.068564280600675
2871507000,-87.96245919147579,43.08150648013346
4940522000,-87.9563856984773,43.000072490293086
5270115000,-88.01353923064487,42.98193944712146
5510401000,-87.92934722538513,42.978816660992294
2530698000,-88.02425579643752,43.09471561565639
1220632000,-87.96771816185598,43.146987009605944
0730008000,-88.04273339597692,43.163451440925634
2169970111,-88.04435008732422,43.1060922355203
2880466000,-87.97220097786268,43.077693506104936
5379980000,-87.9134744486613,42.98137234951365
3030728000,-88.01505679954343,43.068217233920954
5120163000,-87.97675026556945,42.99544426615911
2250549000,-88.00359154598821,43.10391284501868
4660125100,-87.90507775189279,43.00654315225096
5260409000,-88.02222120964623,42.981534292458264
1430140000,-88.02046202762747,43.139000935329896
5250310100,-88.03393725423848,42.98615004881641
1921268000,-87.96312184106104,43.11814650553459
2480337200,-87.97424604384662,43.0929002542763
4340521000,-87.9453471070662,43.01763558859736
5330242000,-87.95598128794097,42.98748128725317
0310476000,-87.99614315599126,43.1814005220849
6909951000,-87.94215691841838,42.93353285684616
4901266000,-87.99017539410008,42.996834705081604
4600822000,-87.92818248566637,43.01629933453635
3200839100,-87.89017923126191,43.06633377226979
3160453000,-87.88078411076798,43.071892373176205
5120913000,-87.97238503188414,42.99260534901114
5820522100,-87.89792882799388,42.97262873716059
1910610000,-87.96971530327056,43.11494053784111
2701921000,-87.94171977720214,43.08641607879477
4590704000,-87.94346695580944,43.01153119015723
7160091000,-87.94001875506395,42.92150843999213
2440370000,-87.92894606731774,43.095852748157455
2830155000,-87.92692869499871,43.080534961699435
5140615000,-87.98933441731928,42.9913069336936
4200219000,-87.99697641995652,43.029471670177045
4050515000,-87.99021774685198,43.035241377845054
2550055000,-88.03935133677163,43.0899924043429
3080847000,-87.96003513064773,43.07118226995548
1840103000,-88.04401594186645,43.117181646350055
2681336000,-87.9604067778195,43.08641574319893
2629988000,-88.01979202652225,43.089447670502125
2240637000,-88.0086032597217,43.100244453793856
2851660000,-87.942809851599,43.08279062175224
3230650000,-87.91946076187836,43.060897483495864
2640069000,-88.00675415417862,43.0876385607042
3099987000,-87.9547474303811,43.07034725460376
4310235000,-87.91312545473649,43.019388517696406
5590041000,-88.00884986407567,42.98066655146638
5410273000,-87.87458898404985,42.983154888744686
6241008000,-87.93575050497266,42.954928009001605
4060872000,-87.99938617553036,43.033438804286654
2480713000,-87.96886245538478,43.09328741652613
5330825000,-87.95204348316223,42.987323556892314
5800015000,-87.91162590999065,42.97266070210747
5700080000,-88.01250551381916,42.970567730606696
5380423000,-87.90083637926456,42.98433930695673
0730083000,-88.03464511998631,43.16636687209705
4601402000,-87.9353711749676,43.0157393275077
2490418000,-87.97731697938161,43.09419992152862
2830495000,-87.92647439348265,43.0771087700704
2790324000,-87.8842961599873,43.08105945020527
5591208100,-88.01263291579838,42.97405202828023
3492772000,-87.95017430715511,43.054193562917874
3080522000,-87.96683549482506,43.07082445500489
1589978000,-87.96210038014092,43.12875997833762
2310113000,-87.94647705480436,43.0966205206868
2440647000,-87.92856923918755,43.091047031913
1750510000,-88.002682989759,43.11987261887858
1870192000,-88.01147928474126,43.11574643839104
3339997000,-88.01825415225711,43.06758778704746
3461709000,-87.9783789815298,43.05631355314535
5320403000,-87.96345600180048,42.988089150794714
2811818000,-87.90425594224008,43.07619854531164
3290499000,-87.97947698753867,43.065906984852745
4971249100,-87.9251401936969,43.00171109443854
5361689000,-87.92067529830007,42.98389669487438
5301318000,-87.98724463936635,42.98416639700382
2240671000,-88.0073925991611,43.10069731762632
2290958000,-87.96116113925427,43.1018596184465
3030502000,-88.00815494561567,43.074993908877154
4720197000,-87.95806573350443,43.00717737167445
5480605000,-87.90032235238354,42.98073773807455
3080654000,-87.95999329429817,43.07416846225571
2880755000,-87.967734428275,43.07784283427133
2050103000,-87.93255541042998,43.10608043149491
3123226000,-87.92645548541216,43.06895915088946
4661217000,-87.90308175386181,43.00513554732656
6680314000,-87.95349776734541,42.94274818301237
4020297000,-87.96436845264584,43.03534207311809
3512678000,-87.93655881999787,43.05925460371355
2610489000,-88.03212429047959,43.08818537813256
1760705000,-88.01532770745587,43.12602924703488
2841020000,-87.928942108641,43.07724559441996
4200134000,-87.99558154584452,43.031137685021726
5540060000,-87.96535601827192,42.976291513354305
1700438000,-87.95285840835236,43.12174625743381
4610767000,-87.91883631024746,43.01052179236554
5730825000,-87.9798219988603,42.96784863100484
1490067000,-88.04742185743905,43.12781448296635
1719559000,-87.96008765132643,43.12476650721299
3120431100,-87.92622135896406,43.074401633510455
4600147100,-87.92859547739862,43.00791757183207
4700409000,-87.93996597393445,43.004547619072426
5619976312,-88.02928828520542,42.97621294398933
1549995210,-87.99732100449701,43.13367988776646
3271691210,-87.96370041739449,43.061551882472905
1890221000,-87.98772041431423,43.1132690161738
3061505000,-87.98581617111878,43.074596126822385
5740145000,-87.97771597152206,42.97195930131638
5121254000,-87.97189640017461,42.989731832211255
4200842000,-87.99329627713048,43.026689448578445
3550202000,-87.89101404964258,43.059875038284545
5600319000,-88.02595001058992,42.977815068714264
5560018000,-87.98131769030859,42.97850743964472
4709974000,-87.93874418922866,43.00607965239148
4710692000,-87.95235343123971,43.003353027970995
3200006000,-87.88832028242956,43.06497082933923
2170125000,-88.04849195603535,43.10882592854485
3541262000,-87.90725388048297,43.05667497925917
2300442000,-87.95133799483565,43.10212755310419
2891054000,-87.97928535834093,43.08046137030221
2841023000,-87.92894843245756,43.076998586687886
4219969000,-87.98711516222626,43.02747274731734
5490893000,-87.91260751860406,42.9768094627408
3161815000,-87.88499167847527,43.07295598404216
4601740100,-87.93611003656935,43.01134505034362
5820407000,-87.89763122150737,42.97017208678917
5039990000,-87.88682647084487,42.9932278975082
2290502000,-87.95835611025358,43.09792626191717
6670191000,-87.96035817364925,42.9423715844628
3020408000,-88.01909624238124,43.072338317865665
5071045000,-87.9265833872061,42.99098770305321
4950268000,-87.9508582728016,43.00043644980072
6250141000,-87.92753873929492,42.954723707618534
2261157000,-87.9947921029861,43.094526849697786
4681216000,-87.92535189390878,43.00757093826562
2620641000,-88.02219320898833,43.08760581533731
1410262000,-88.00181027945105,43.1360401158508
5581222000,-88.00742339978791,42.974208218527345
4200616000,-87.99079397612583,43.02982013078618
3061394000,-87.97775338059441,43.06848640334169
1090165000,-88.02910724408969,43.15206734077793
2310423000,-87.93843115684514,43.1035907748071
3110238000,-87.93250856480228,43.06797048936252
4090548000,-88.0250352598697,43.036555191859584
5000243000,-87.89710194229274,42.998785098291656
5469968000,-87.88538221444028,42.98070570002033
5270113100,-88.01354607706192,42.98158224373611
5110165000,-87.96254088890645,42.99095207065629
3461265000,-87.98268980987378,43.05394026396805
4281081000,-87.90997661905202,43.02787857273085
2300467000,-87.94997083665189,43.101374472702155
6680613000,-87.95135726210252,42.94306441355082
3210512000,-87.8987650114721,43.06490962628532
2700259000,-87.944458474831265,43.08569935018565
2281532000,-87.97224780635524,43.10049818127347
6900501000,-87.94392892650126,42.93065469570533
5510215000,-87.93244919465963,42.98056209447576
5400916000,-87.88612356683548,42.98641100615168
2310710000,-87.94384653125296,43.09627759544049
2240134000,-88.01448479943427,43.10058107482548
2840602000,-87.93144493264012,43.07665250649509
2510366000,-88.00024884452652,43.09110426960738
2110802000,-87.98659106515186,43.1080200682064
1909937000,-87.97784692065954,43.11335007231797
2681225100,-87.95747826216271,43.08719292734379
0380112000,-88.05703572341338,43.17539698192376
3281246000,-87.97156060349162,43.06209264321198
4200272000,-87.99452793882078,43.02832226029841
4950324000,-87.95256657265016,42.999219815031445
5480884000,-87.90525883711165,42.97795821170736
2870022000,-87.96348545097001,43.07803241941108
3280501000,-87.96796132772023,43.062289377365694
2700890000,-87.94607234187778,43.088364406242654
5250301222,-88.03383811347528,42.98758141847131
5040652000,-87.89765099247258,42.99390844194948
4670723000,-87.91742561276715,43.00307882863999
2290306000,-87.96601438676429,43.097551043053834
2050147000,-87.93313170839309,43.10465708797773
4360524000,-87.95849017169151,43.01766791018836
5279904000,-88.0133764478827,42.9830841835503
4720317000,-87.9586576504657,43.00492131829218
4010327000,-87.95350334837359,43.03341051947264
4219947100,-87.98702196520073,43.02545988095192
3020426000,-88.01964151942833,43.073095117313464
2610738000,-88.02838235397935,43.080401327293586
2090309211,-87.97224045631279,43.10645125560392
1550107000,-87.98902596640595,43.12834951951531
1850227000,-88.03119750121613,43.11914453875571
2470025000,-87.96463782521457,43.0951257997147
4200042000,-87.98778193709292,43.025499221326825
4061035000,-87.99894699039689,43.02666667301599
3251491000,-87.93785002445179,43.06753399591841
3020433000,-88.01781330414359,43.07268719302103
3100178000,-87.94193298807805,43.074015547398886
2630247000,-88.01589244792159,43.08783119373631
1799982210,-88.03748819746133,43.121834901344606
2430755000,-87.91918551103667,43.090527409889
3090256000,-87.94761869095186,43.073092418895655
3561081100,-87.88437836081603,43.05802284668364
4360458000,-87.95916093386117,43.017829216155086
5130609000,-87.98305208016365,42.99200884641727
5521211000,-87.93967694883818,42.976856180843015
2100112000,-87.98456226556702,43.11083993835219
2620326000,-88.01846380017201,43.08567085044957
3080427000,-87.96242565973425,43.0701932508238
3850618000,-87.98062341974409,43.039476495115096
4720018000,-87.95564486399027,43.00862203136741
5480356100,-87.90356754829715,42.97508709457854
5950424000,-87.91579217246716,42.96369439781184
1230225000,-87.95824934806238,43.14513315774992
3231153110,-87.92723803121068,43.06423874231684
2851376000,-87.94135583905069,43.07993328894679
3180145000,-87.87580332439191,43.06600849997477
3921463100,-87.90382786584836,43.04325810999351
5390314000,-87.89211949147148,42.98128919428569
0050016000,-88.0166427091905,43.18566821456099
2650163000,-87.99292214733617,43.08935144439545
2880353000,-87.97400104036706,43.07997943243026
5740134000,-87.97611603686316,42.97155222057635
5350010000,-87.93418458080318,42.982132721647744
2891017000,-87.97876348058543,43.0776534429609
2470565000,-87.95907620273074,43.091315662513246
5569941100,-87.98747096600954,42.9744899288475
6440041000,-87.94313948211948,42.94682805477362
5560521000,-87.98621948570131,42.97992059124039
4280992100,-87.91718316473491,43.025473651587845
3670450000,-87.97273706892685,43.049305617155895
3250343100,-87.94084704292746,43.065017865607274
3590169000,-87.8971813986626,43.05220692580531
1940538000,-87.94468421625203,43.11520106367898
2731301000,-87.91642441177288,43.08324733977367
2310806000,-87.94595833941761,43.09826201485979
6240207100,-87.93050983710869,42.954357960968
3141158000,-87.90554555300692,43.073960900828695
1430729000,-88.01181603337793,43.141119437763926
3470543000,-87.97302147362366,43.05686516777386
4901195000,-87.99393268789777,42.99590251383257
5360745000,-87.92365008787905,42.98251635316131
3650809000,-87.949109911801,43.04991615707861
5460105000,-87.88741781397759,42.973982570269946
5520112000,-87.94547736212428,42.97465853299326
3220111100,-87.91208546725971,43.067140673653
5260171000,-88.02194830271496,42.98375704411742
2320661000,-87.93242208764477,43.10193424729746
1870368000,-88.01438870106938,43.11570777269917
1580337000,-87.95948724184994,43.126857428866174
2240406000,-88.00852370906664,43.10325301529922
6899977120,-87.937123313525845,42.93539648257647
4591307000,-87.94320082281108,43.015533548305406
1410447000,-87.99553215176205,43.136841188365345
2850168100,-87.93883037182415,43.07812909928301
3550804000,-87.89767285585515,43.055651654326695
4330714100,-87.9294578274228,43.01890091471941
4350777000,-87.95174954369958,43.020765923486714
4332213000,-87.93094074686803,43.0186024623318
2060026000,-87.94433238353298,43.10954728391833
2611188000,-88.03574328850982,43.08261365575592
4590440000,-87.93836869523972,43.013920468442855
5380812000,-87.90082761583214,42.98516113653667
